id_cliente,cliente_ativo,genero,cliente_idoso,cliente_parceiro,cliente_dependentes,meses_contrato,linha_telefonica,multiplas_linhas,provedor_internet,seguranca_online,backup_online,protecao_dispositivo,suporte_tecnico,streaming_TV,streaming_filmes,tipo_contrato,fatura_digital,meio_pagamento,fatura_mensal,custo_total,contas_diarias
2626-URJFX,Não,Masculino,Não,Sim,Sim,4,Sim,Sim,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,50.9,225.6,1.7
2626-VEEWG,Sim,Masculino,Não,Sim,Sim,67,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Bienal,Sim,Cartão de crédito (automático),19.4,1284.2,0.65
2632-IVXVF,Sim,Feminino,Não,Sim,Sim,68,Sim,Sim,Fibra óptica,Sim,Não,Sim,Sim,Sim,Sim,Bienal,Não,Cartão de crédito (automático),111.75,7511.3,3.72
2632-TACXW,Sim,Feminino,Não,Sim,Não,62,Sim,Sim,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Bienal,Não,Transferência bancária (automático),23.65,1416.75,0.79
2632-UCGVD,Não,Masculino,Sim,Sim,Não,66,Sim,Sim,Fibra óptica,Não,Não,Não,Sim,Sim,Sim,Mensal,Sim,Cartão de crédito (automático),100.05,6871.9,3.34
2634-HCZGT,Não,Masculino,Sim,Sim,Não,53,Sim,Sim,DSL,Sim,Não,Não,Sim,Não,Não,Anual,Sim,Cheque eletrônico,60.05,3229.65,2.0
2636-ALXXZ,Não,Feminino,Sim,Não,Não,1,Sim,Não,Fibra óptica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,69.6,69.6,2.32
2636-OHFMN,Não,Masculino,Não,Sim,Não,4,Não,Não,DSL,Não,Sim,Não,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,48.55,201.0,1.62
2636-SJDOU,Sim,Masculino,Não,Não,Não,64,Sim,Sim,Fibra óptica,Sim,Sim,Não,Não,Não,Não,Anual,Sim,Cartão de crédito (automático),84.3,5289.05,2.81
2637-FKFSY,Sim,Feminino,Não,Sim,Não,3,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque via correio,46.1,130.15,1.54
2639-UGMAZ,Sim,Masculino,Sim,Não,Não,71,Não,Não,DSL,Sim,Sim,Não,Não,Sim,Sim,Anual,Sim,Cheque eletrônico,56.45,3985.35,1.88
2640-LYMOV,Sim,Masculino,Não,Não,Não,2,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque via correio,19.65,38.8,0.65
2640-PMGFL,Não,Masculino,Não,Não,Sim,27,Sim,Sim,Fibra óptica,Não,Não,Não,Sim,Não,Não,Mensal,Sim,Cheque eletrônico,79.5,2180.55,2.65
2642-DTVCO,Não,Masculino,Sim,Não,Não,9,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cheque eletrônico,85.05,746.5,2.84
2642-MAWLJ,Sim,Feminino,Não,Sim,Sim,36,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Bienal,Não,Transferência bancária (automático),20.25,717.95,0.68
2645-QTLMB,Não,Masculino,Não,Não,Não,7,Sim,Não,Fibra óptica,Não,Sim,Não,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,94.25,669.0,3.14
2649-HWLYB,Sim,Masculino,Não,Sim,Não,65,Sim,Sim,DSL,Sim,Não,Sim,Sim,Não,Sim,Bienal,Não,Transferência bancária (automático),76.15,4929.55,2.54
2650-GYRYL,Sim,Masculino,Não,Sim,Sim,33,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Anual,Sim,Transferência bancária (automático),19.45,600.25,0.65
2651-ZCBXV,Sim,Masculino,Não,Não,Não,54,Sim,Sim,Fibra óptica,Sim,Sim,Não,Sim,Sim,Sim,Bienal,Sim,Cartão de crédito (automático),108.0,5760.65,3.6
2654-VBVPB,Sim,Feminino,Não,Não,Não,1,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Mensal,Não,Transferência bancária (automático),19.9,19.9,0.66
2656-FMOKZ,Não,Feminino,Sim,Não,Não,15,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque via correio,74.45,1145.7,2.48
2656-TABEH,Não,Masculino,Não,Sim,Não,4,Sim,Sim,Fibra óptica,Não,Sim,Não,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,100.2,420.2,3.34
2657-ALMWY,Não,Feminino,Sim,Sim,Não,26,Sim,Não,Fibra óptica,Não,Sim,Não,Não,Não,Sim,Mensal,Não,Cheque eletrônico,84.95,2169.75,2.83
2657-VPXTA,Sim,Feminino,Não,Sim,Sim,10,Sim,Não,Fibra óptica,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,88.85,929.45,2.96
2659-VXMWZ,Não,Masculino,Não,Sim,Sim,67,Sim,Sim,Fibra óptica,Sim,Sim,Sim,Não,Sim,Sim,Anual,Sim,Cheque eletrônico,111.3,7482.1,3.71
2660-EMUBI,Não,Masculino,Sim,Não,Não,10,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,95.35,898.35,3.18
2661-GKBTK,Sim,Masculino,Não,Sim,Sim,60,Sim,Não,DSL,Não,Sim,Não,Sim,Sim,Sim,Bienal,Não,Transferência bancária (automático),76.95,4543.95,2.56
2662-NNTDK,Sim,Masculino,Não,Não,Não,65,Sim,Sim,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Anual,Não,Cartão de crédito (automático),24.8,1600.95,0.83
2664-XJZNO,Sim,Masculino,Não,Sim,Sim,72,Sim,Não,Fibra óptica,Sim,Não,Sim,Sim,Sim,Sim,Bienal,Sim,Cartão de crédito (automático),104.9,7559.55,3.5
2665-NPTGL,Sim,Feminino,Sim,Sim,Não,26,Sim,Sim,Fibra óptica,Não,Não,Sim,Não,Sim,Sim,Mensal,Sim,Transferência bancária (automático),98.1,2510.7,3.27
2667-WYLWJ,Não,Feminino,Não,Sim,Sim,8,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Anual,Sim,Cheque via correio,19.75,145.0,0.66
2668-TZSPS,Sim,Masculino,Não,Não,Não,1,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque via correio,20.45,20.45,0.68
2669-OIDSD,Sim,Feminino,Não,Sim,Não,48,Sim,Não,Fibra óptica,Não,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Cartão de crédito (automático),100.05,4834.0,3.34
2669-QVCRG,Sim,Feminino,Não,Não,Não,41,Sim,Sim,Fibra óptica,Sim,Não,Não,Não,Não,Não,Mensal,Sim,Cartão de crédito (automático),81.3,3190.65,2.71
2672-DZUOY,Não,Masculino,Não,Não,Não,1,Não,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,25.15,25.15,0.84
2672-HUYVI,Não,Feminino,Não,Não,Não,6,Sim,Não,Fibra óptica,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,91.1,455.3,3.04
2672-OJQZP,Sim,Feminino,Não,Não,Não,1,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque via correio,44.75,44.75,1.49
2672-TGEFF,Sim,Feminino,Não,Sim,Sim,37,Sim,Sim,Fibra óptica,Não,Sim,Não,Não,Sim,Não,Mensal,Sim,Cheque eletrônico,88.8,3340.55,2.96
2673-CXQEU,Sim,Feminino,Sim,Não,Não,56,Sim,Sim,Fibra óptica,Sim,Sim,Sim,Não,Sim,Sim,Anual,Não,Cheque eletrônico,110.5,6139.5,3.68
2673-ZALNP,Sim,Feminino,Não,Não,Não,7,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Anual,Não,Cheque via correio,19.9,173.15,0.66
2674-MIAHT,Sim,Feminino,Não,Não,Não,4,Sim,Sim,Fibra óptica,Não,Sim,Não,Não,Não,Não,Mensal,Sim,Cheque via correio,80.3,324.2,2.68
2674-MLXMN,Sim,Feminino,Sim,Não,Não,71,Sim,Sim,Fibra óptica,Não,Sim,Não,Não,Sim,Sim,Mensal,Sim,Cartão de crédito (automático),99.65,6951.15,3.32
2675-DHUTR,Sim,Masculino,Sim,Sim,Não,58,Sim,Sim,Fibra óptica,Não,Sim,Não,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,98.9,5780.7,3.3
2675-IJRGJ,Sim,Masculino,Não,Não,Não,53,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Bienal,Não,Transferência bancária (automático),19.65,978.0,0.65
2675-OTVVJ,Sim,Masculino,Sim,Sim,Não,31,Sim,Sim,Fibra óptica,Sim,Não,Não,Não,Sim,Não,Mensal,Não,Cheque eletrônico,89.45,2807.65,2.98
2676-ISHSF,Sim,Masculino,Não,Não,Não,1,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque via correio,20.3,20.3,0.68
2676-OXPPQ,Sim,Masculino,Não,Não,Não,6,Sim,Não,DSL,Sim,Sim,Não,Não,Não,Não,Mensal,Sim,Transferência bancária (automático),55.7,335.65,1.86
2676-SSLTO,Sim,Masculino,Não,Não,Não,49,Sim,Sim,DSL,Não,Não,Não,Sim,Sim,Não,Bienal,Sim,Transferência bancária (automático),66.15,3199.0,2.2
2680-XKKNJ,Sim,Feminino,Não,Não,Não,8,Sim,Não,DSL,Sim,Sim,Não,Sim,Não,Não,Anual,Não,Transferência bancária (automático),58.2,469.25,1.94
2682-KEVRP,Sim,Feminino,Sim,Não,Não,22,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Anual,Sim,Cheque via correio,20.05,417.0,0.67
2683-BPJSO,Não,Masculino,Não,Sim,Não,29,Sim,Sim,Fibra óptica,Sim,Sim,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,84.45,2467.1,2.82
2683-JXWQQ,Sim,Masculino,Não,Sim,Sim,61,Não,Não,DSL,Sim,Não,Sim,Não,Não,Não,Mensal,Não,Transferência bancária (automático),33.6,2117.2,1.12
2684-EIWEO,Não,Feminino,Sim,Não,Não,30,Sim,Sim,Fibra óptica,Sim,Sim,Sim,Não,Não,Não,Mensal,Não,Cartão de crédito (automático),91.7,2758.15,3.06
2685-SREOM,Não,Feminino,Não,Sim,Sim,25,Sim,Sim,Fibra óptica,Não,Não,Sim,Não,Não,Sim,Mensal,Sim,Cheque eletrônico,89.1,2368.4,2.97
2688-BHGOG,Sim,Masculino,Sim,Não,Não,9,Sim,Não,Fibra óptica,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cheque eletrônico,79.55,718.55,2.65
2690-DVRVK,Sim,Masculino,Não,Sim,Sim,5,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Anual,Não,Cheque eletrônico,20.55,99.45,0.68
2691-NZETQ,Não,Masculino,Não,Não,Não,9,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Sim,Não,Mensal,Sim,Cheque eletrônico,85.35,758.6,2.84
2692-AQCPF,Sim,Feminino,Não,Sim,Não,65,Sim,Sim,Fibra óptica,Não,Sim,Sim,Sim,Sim,Sim,Anual,Sim,Cartão de crédito (automático),108.05,7118.9,3.6
2692-BUCFV,Sim,Masculino,Sim,Não,Não,29,Sim,Não,Fibra óptica,Não,Sim,Sim,Não,Sim,Sim,Mensal,Sim,Transferência bancária (automático),101.45,2948.6,3.38
2692-PFYTJ,Sim,Feminino,Não,Não,Não,1,Sim,Sim,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque via correio,25.75,25.75,0.86
2694-CIUMO,Sim,Feminino,Não,Não,Não,12,Sim,Sim,Fibra óptica,Não,Não,Não,Sim,Não,Não,Mensal,Sim,Cartão de crédito (automático),79.55,958.25,2.65
2696-ECXKC,Sim,Feminino,Não,Sim,Sim,55,Sim,Sim,Fibra óptica,Sim,Não,Não,Não,Sim,Sim,Anual,Não,Cheque via correio,100.9,5448.6,3.36
2696-NARTR,Não,Masculino,Não,Não,Não,11,Sim,Não,Fibra óptica,Não,Não,Não,Sim,Não,Não,Mensal,Sim,Cheque eletrônico,73.85,926.25,2.46
2696-RZVZW,Sim,Masculino,Não,Sim,Não,68,Sim,Sim,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Bienal,Não,Cartão de crédito (automático),25.05,1629.2,0.84
2697-NQBPF,Sim,Masculino,Não,Não,Não,34,Sim,Sim,Fibra óptica,Não,Sim,Não,Sim,Sim,Sim,Mensal,Sim,Cheque eletrônico,105.35,3540.65,3.51
2700-LUEVA,Sim,Masculino,Não,Não,Não,1,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Mensal,Não,Cartão de crédito (automático),20.75,20.75,0.69
2703-AMTUL,Sim,Masculino,Não,Sim,Sim,36,Sim,Não,DSL,Sim,Sim,Não,Não,Não,Não,Anual,Não,Cheque via correio,53.65,1939.35,1.79
2706-QZIHY,Sim,Feminino,Não,Sim,Não,15,Sim,Sim,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Bienal,Não,Cheque via correio,25.2,387.9,0.84
2709-UQGNP,Sim,Masculino,Não,Não,Não,10,Sim,Não,DSL,Sim,Não,Não,Não,Não,Não,Mensal,Sim,Cheque via correio,51.65,524.5,1.72
2710-WYVXG,Sim,Feminino,Não,Não,Não,3,Sim,Não,DSL,Sim,Sim,Não,Sim,Não,Sim,Bienal,Não,Cheque via correio,71.1,213.35,2.37
2712-SYWAY,Sim,Feminino,Não,Não,Não,1,Sim,Sim,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,25.7,25.7,0.86
2716-GFZOR,Sim,Masculino,Não,Sim,Não,43,Sim,Não,Fibra óptica,Sim,Sim,Sim,Não,Não,Não,Mensal,Sim,Cartão de crédito (automático),86.1,3551.65,2.87
2717-HVIZY,Sim,Feminino,Não,Não,Sim,8,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque via correio,20.05,163.6,0.67
2718-GAXQD,Não,Feminino,Sim,Sim,Sim,4,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque eletrônico,46.0,181.6,1.53
2718-YSKCS,Sim,Masculino,Não,Sim,Sim,71,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Bienal,Sim,Transferência bancária (automático),19.6,1387.45,0.65
2719-BDAQO,Não,Masculino,Não,Não,Não,17,Sim,Não,Fibra óptica,Sim,Não,Não,Não,Sim,Sim,Mensal,Não,Cheque eletrônico,93.85,1625.65,3.13
2720-FVBQP,Sim,Feminino,Não,Sim,Sim,6,Sim,Sim,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cartão de crédito (automático),48.95,273.25,1.63
2720-WGKHP,Não,Masculino,Sim,Não,Não,2,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,94.0,181.7,3.13
2722-JMONI,Não,Feminino,Sim,Sim,Não,1,Sim,Não,DSL,Sim,Não,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,49.55,49.55,1.65
2722-VOJQL,Não,Masculino,Não,Não,Não,64,Sim,Sim,Fibra óptica,Não,Sim,Não,Sim,Sim,Sim,Anual,Sim,Cartão de crédito (automático),105.65,6903.1,3.52
2724-FJDYW,Sim,Masculino,Não,Não,Sim,39,Não,Não,DSL,Não,Não,Sim,Sim,Sim,Sim,Anual,Não,Transferência bancária (automático),54.85,2191.7,1.83
2725-IWWBA,Sim,Masculino,Não,Sim,Sim,46,Sim,Não,DSL,Sim,Não,Sim,Sim,Não,Não,Anual,Não,Cheque via correio,56.9,2560.1,1.9
2725-KXXWT,Não,Masculino,Não,Sim,Não,1,Sim,Não,Fibra óptica,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,90.75,90.75,3.02
2725-TTRIQ,Sim,Feminino,Não,Sim,Sim,72,Sim,Sim,DSL,Sim,Não,Sim,Sim,Sim,Sim,Bienal,Sim,Transferência bancária (automático),84.2,5986.55,2.81
2729-VNVAP,Sim,Feminino,Não,Sim,Sim,33,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Bienal,Não,Cartão de crédito (automático),19.8,641.35,0.66
2731-GJRDG,Sim,Feminino,Não,Não,Não,32,Sim,Sim,Fibra óptica,Sim,Não,Sim,Sim,Sim,Sim,Anual,Sim,Transferência bancária (automático),109.55,3608.0,3.65
2732-ISEZX,Sim,Feminino,Não,Não,Não,5,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque via correio,20.5,104.3,0.68
2737-WFVYW,Não,Feminino,Não,Não,Não,2,Não,Não,DSL,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,45.25,85.5,1.51
2737-YNGYW,Não,Feminino,Não,Não,Não,2,Sim,Não,Fibra óptica,Não,Não,Não,Não,Não,Sim,Mensal,Não,Cheque eletrônico,80.55,184.1,2.68
2739-CACDQ,Sim,Feminino,Sim,Não,Não,17,Sim,Sim,Fibra óptica,Não,Não,Sim,Não,Não,Não,Mensal,Sim,Cartão de crédito (automático),82.65,1470.05,2.76
2739-CCZMB,Sim,Masculino,Não,Não,Sim,5,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Mensal,Não,Cartão de crédito (automático),20.35,122.0,0.68
2740-JFBOK,Sim,Masculino,Não,Não,Não,10,Sim,Sim,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,24.0,226.55,0.8
2740-TVLFN,Sim,Masculino,Não,Não,Não,1,Sim,Sim,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,50.15,50.15,1.67
2746-DIJLO,Sim,Feminino,Não,Não,Não,41,Sim,Sim,DSL,Não,Sim,Não,Não,Não,Não,Anual,Sim,Cartão de crédito (automático),56.3,2364.0,1.88
2748-MYRVK,Não,Feminino,Não,Não,Não,63,Sim,Sim,Fibra óptica,Não,Sim,Não,Não,Sim,Sim,Anual,Não,Transferência bancária (automático),99.9,6137.0,3.33
2749-CTKAJ,Sim,Masculino,Não,Sim,Sim,22,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Anual,Não,Cheque via correio,20.15,419.9,0.67
2750-BJLSB,Sim,Feminino,Não,Não,Não,47,Sim,Não,Fibra óptica,Sim,Não,Sim,Sim,Sim,Sim,Anual,Sim,Cheque eletrônico,103.7,4730.6,3.46
2753-JMMCV,Sim,Masculino,Não,Não,Não,65,Sim,Sim,DSL,Não,Sim,Sim,Sim,Não,Sim,Bienal,Sim,Cartão de crédito (automático),74.2,4805.65,2.47
2754-SDJRD,Sim,Feminino,Sim,Não,Não,8,Sim,Sim,Fibra óptica,Não,Não,Não,Sim,Sim,Sim,Mensal,Sim,Cartão de crédito (automático),100.15,908.55,3.34
2754-VDLTR,Não,Masculino,Não,Não,Sim,10,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Sim,Sim,Mensal,Não,Cheque eletrônico,95.2,930.4,3.17
2754-XBHTB,Não,Feminino,Não,Não,Não,9,Sim,Não,Fibra óptica,Não,Não,Não,Não,Sim,Não,Mensal,Sim,Transferência bancária (automático),77.65,714.15,2.59
2758-RNWXS,Sim,Masculino,Não,Não,Não,35,Sim,Não,Fibra óptica,Sim,Não,Não,Sim,Não,Sim,Anual,Sim,Cheque eletrônico,89.2,3251.3,2.97
2761-OCIAX,Não,Masculino,Sim,Não,Não,2,Sim,Não,Fibra óptica,Não,Sim,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,74.7,165.4,2.49
2761-XECQW,Sim,Masculino,Sim,Sim,Não,8,Não,Não,DSL,Não,Sim,Sim,Não,Não,Sim,Mensal,Sim,Cheque via correio,43.35,371.4,1.44
2770-NSVDG,Sim,Masculino,Não,Sim,Não,24,Não,Não,DSL,Não,Não,Sim,Não,Não,Não,Mensal,Não,Cheque eletrônico,29.1,688.0,0.97
2773-MADBQ,Sim,Feminino,Não,Não,Não,36,Não,Não,DSL,Sim,Sim,Sim,Sim,Não,Sim,Bienal,Sim,Cheque via correio,53.1,1901.25,1.77
2773-OVBPK,Sim,Masculino,Não,Sim,Não,67,Sim,Sim,Fibra óptica,Não,Sim,Sim,Sim,Sim,Sim,Bienal,Sim,Transferência bancária (automático),111.3,7567.2,3.71
2774-LVQUS,Não,Feminino,Sim,Sim,Não,15,Sim,Sim,Fibra óptica,Não,Não,Sim,Sim,Não,Não,Mensal,Sim,Cheque eletrônico,83.05,1258.3,2.77
2775-SEFEE,Sim,Masculino,Não,Não,Sim,0,Sim,Sim,DSL,Sim,Sim,Não,Sim,Não,Não,Bienal,Sim,Transferência bancária (automático),61.9,0.0,2.06
2777-PHDEI,Não,Feminino,Não,Não,Não,1,Sim,Não,Fibra óptica,Não,Não,Não,Não,Sim,Não,Mensal,Não,Cheque eletrônico,78.05,78.05,2.6
2778-OCLGR,Não,Masculino,Sim,Sim,Não,24,Não,Não,DSL,Sim,Não,Não,Não,Não,Sim,Mensal,Não,Transferência bancária (automático),39.1,971.3,1.3
2782-JEEBU,Sim,Masculino,Não,Não,Não,21,Não,Não,DSL,Não,Sim,Não,Sim,Não,Não,Mensal,Sim,Cheque via correio,36.0,780.15,1.2
2782-LFZVW,Sim,Feminino,Não,Não,Não,11,Sim,Sim,DSL,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cheque via correio,58.95,601.6,1.96
2786-GCDPI,Sim,Feminino,Sim,Não,Não,50,Sim,Sim,Fibra óptica,Não,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Cheque eletrônico,104.95,5222.35,3.5
2788-CJQAQ,Sim,Masculino,Não,Não,Não,13,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Anual,Não,Cheque via correio,19.45,270.2,0.65
2789-CZANW,Sim,Feminino,Não,Sim,Sim,64,Sim,Sim,Fibra óptica,Sim,Sim,Não,Sim,Sim,Sim,Bienal,Não,Transferência bancária (automático),110.3,6997.3,3.68
2789-HQBOU,Sim,Masculino,Não,Não,Não,3,Sim,Não,Fibra óptica,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cheque eletrônico,80.35,253.8,2.68
2790-XUYMV,Sim,Masculino,Não,Não,Sim,71,Sim,Sim,Fibra óptica,Sim,Sim,Não,Não,Não,Não,Anual,Sim,Cartão de crédito (automático),85.45,6028.95,2.85
2791-SFVEW,Sim,Feminino,Não,Não,Não,9,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Mensal,Não,Transferência bancária (automático),20.15,238.15,0.67
2792-LSHWX,Sim,Feminino,Não,Não,Não,1,Sim,Não,Fibra óptica,Sim,Sim,Não,Sim,Não,Não,Mensal,Sim,Cheque via correio,83.4,83.4,2.78
2792-VPPET,Sim,Masculino,Não,Não,Não,3,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,20.5,76.95,0.68
2794-XIMMO,Não,Masculino,Não,Sim,Não,53,Não,Não,DSL,Não,Sim,Sim,Sim,Sim,Sim,Anual,Sim,Cheque eletrônico,60.45,3184.25,2.02
2796-NNUFI,Sim,Feminino,Não,Sim,Sim,46,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Bienal,Sim,Cheque via correio,19.95,927.1,0.66
2796-UUZZO,Sim,Masculino,Não,Sim,Sim,63,Sim,Não,Fibra óptica,Não,Sim,Sim,Não,Não,Não,Mensal,Sim,Cartão de crédito (automático),80.3,4896.35,2.68
2798-NYLMZ,Sim,Masculino,Não,Sim,Não,71,Sim,Sim,Fibra óptica,Sim,Não,Sim,Sim,Sim,Sim,Bienal,Sim,Cartão de crédito (automático),108.55,7616.0,3.62
2799-ARNLO,Sim,Feminino,Sim,Sim,Não,5,Sim,Não,Fibra óptica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,69.35,341.6,2.31
2799-TSLAG,Sim,Feminino,Não,Sim,Sim,65,Sim,Sim,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Bienal,Sim,Transferência bancária (automático),25.3,1748.55,0.84
2800-QQUSO,Sim,Masculino,Não,Não,Não,42,Sim,Sim,Fibra óptica,Não,Não,Não,Sim,Sim,Sim,Mensal,Sim,Cheque eletrônico,100.3,4222.95,3.34
2800-VEQXM,Sim,Feminino,Não,Não,Não,3,Sim,Não,Fibra óptica,Não,Não,Sim,Não,Não,Não,Mensal,Sim,Cheque via correio,74.75,238.1,2.49
2801-NISEI,Sim,Masculino,Não,Não,Não,24,Sim,Não,DSL,Sim,Não,Não,Sim,Não,Não,Mensal,Não,Cheque eletrônico,54.95,1348.5,1.83
2804-ETQDK,Sim,Masculino,Não,Não,Sim,66,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Bienal,Não,Cheque via correio,20.55,1357.1,0.68
2805-AUFQN,Sim,Feminino,Não,Não,Não,25,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Bienal,Não,Cartão de crédito (automático),19.8,475.2,0.66
2805-EDJPQ,Sim,Feminino,Não,Sim,Sim,56,Sim,Sim,Fibra óptica,Não,Sim,Sim,Sim,Não,Sim,Anual,Sim,Cartão de crédito (automático),99.75,5608.4,3.32
2806-MLNTI,Sim,Masculino,Sim,Sim,Não,52,Sim,Sim,Fibra óptica,Não,Sim,Sim,Não,Sim,Sim,Anual,Sim,Transferência bancária (automático),105.1,5376.4,3.5
2808-CHTDM,Sim,Feminino,Não,Sim,Sim,23,Sim,Sim,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Bienal,Não,Cheque via correio,25.1,611.45,0.84
2809-ILCYT,Sim,Feminino,Não,Sim,Não,25,Sim,Sim,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Anual,Sim,Cheque via correio,26.8,733.55,0.89
2809-ZMYOQ,Sim,Feminino,Não,Não,Não,32,Sim,Sim,Fibra óptica,Não,Não,Sim,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,101.35,3334.9,3.38
2810-FTLEM,Não,Feminino,Não,Não,Não,16,Sim,Não,DSL,Sim,Não,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,50.15,762.25,1.67
2811-POVEX,Sim,Feminino,Sim,Sim,Sim,23,Sim,Não,Fibra óptica,Não,Sim,Sim,Não,Não,Sim,Mensal,Sim,Transferência bancária (automático),88.45,2130.55,2.95
2812-ENYMO,Sim,Masculino,Não,Não,Não,26,Não,Não,DSL,Sim,Não,Não,Sim,Sim,Sim,Anual,Não,Cartão de crédito (automático),54.55,1362.85,1.82
2812-REYAT,Sim,Feminino,Não,Sim,Não,49,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Anual,Sim,Transferência bancária (automático),20.05,923.1,0.67
2812-SFXMJ,Sim,Masculino,Não,Não,Sim,1,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque via correio,20.05,20.05,0.67
2815-CPTUL,Não,Masculino,Sim,Não,Não,5,Sim,Não,Fibra óptica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque via correio,70.25,331.9,2.34
2817-LVCPP,Sim,Feminino,Não,Não,Não,50,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Bienal,Não,Cartão de crédito (automático),19.4,1023.95,0.65
2817-NTQDO,Não,Masculino,Não,Não,Não,13,Não,Não,DSL,Sim,Não,Não,Sim,Sim,Não,Mensal,Sim,Cartão de crédito (automático),45.55,597.0,1.52
